session date,observer_id,session id,location id,participant_id,Gender,session start,session end,observer/session/task id,What,start time,end time,elapsed time,total time,total_time(fixed_sec),Who,How,Where,ended by,multi with,num_of_multitask_fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,total overlapping time,is interrupting task?,interrupted by,num_of_interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1832,In Transit,16:01:22,16:01:31,0:00:09,0:00:09,9,0,0,Hospital,4_114_1833,4_114_1831,1,2,4_114_1831,16:01:22,16:01:31,,,,,,,,,0:00:09,FALSE,,0,,,,0:00:09,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1833,Off-Screen,16:01:31,16:15:06,0:13:35,0:13:35,815,0,0,Off-Screen,4_114_1834,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:13:35,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1834,Social,16:15:06,16:16:17,0:01:11,0:01:11,71,Doctor(s),Talking,Hospital,4_114_1835,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:11,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1835,In Transit,16:16:17,16:16:19,0:00:02,0:00:02,2,0,0,Hospital,4_114_1836,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1836,Off-Screen,16:16:19,16:21:29,0:05:10,0:05:10,310,0,0,Off-Screen,4_114_1837,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:10,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1837,In Transit,16:21:29,16:21:46,0:00:17,0:00:17,17,0,0,Hospital,user,4_114_1838,1,2,4_114_1838,16:21:31,16:21:46,,,,,,,,,0:00:15,FALSE,,0,,,,0:00:17,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1838,Social,16:21:31,16:21:48,0:00:17,0:00:17,17,Doctor(s),Talking,Hospital,4_114_1839,4_114_1837,1,2,4_114_1837,16:21:31,16:21:46,,,,,,,,,0:00:15,FALSE,,0,,,,0:00:17,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1839,Off-Screen,16:21:48,16:31:05,0:09:17,0:09:17,557,0,0,Off-Screen,4_114_1840,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:09:17,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1840,Social,16:31:05,16:31:34,0:00:29,0:00:29,29,Doctor(s),Talking,Hospital,4_114_1842,4_114_1841,1,2,4_114_1841,16:31:08,16:31:20,,,,,,,,,0:00:12,FALSE,,0,,,,0:00:29,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1841,In Transit,16:31:08,16:31:20,0:00:12,0:00:12,12,0,0,Hospital,user,4_114_1840,1,2,4_114_1840,16:31:08,16:31:20,,,,,,,,,0:00:12,FALSE,,0,,,,0:00:12,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1842,Off-Screen,16:31:34,16:38:00,0:06:26,0:06:26,386,0,0,Off-Screen,4_114_1843,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:26,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1843,Social,16:38:00,16:38:28,0:00:28,0:00:28,28,Doctor(s),Talking,Hospital,4_114_1844,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:28,,,TRUE
8/7/20,4,114,GA 16.9,Amelia S ,F,15:56:16,16:39:31,4_114_1844,Off-Screen,16:38:28,16:39:31,0:01:03,0:01:03,63,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:03,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1905,Off-Screen,21:51:55,21:52:21,0:00:26,0:00:26,26,0,0,Off-Screen,4_117_1906,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:26,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1906,Nothing Happening,21:52:21,21:52:28,0:00:07,0:00:07,7,0,0,Nothing Happening,4_117_1907,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1907,Social,21:52:28,21:52:51,0:00:23,0:00:23,23,Doctor(s),Talking,Hospital,4_117_1908,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:23,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1908,Social,21:52:51,21:53:39,0:00:48,0:00:48,48,Doctor(s),Talking,Hospital,4_117_1909,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:48,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1909,Off-Screen,21:53:39,21:55:02,0:01:23,0:01:23,83,0,0,Off-Screen,4_117_1910,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:23,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1910,Social,21:55:02,21:56:51,0:01:49,0:01:49,109,Doctor(s),Talking,Hospital,4_117_1911,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:49,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1911,Off-Screen,21:56:51,22:08:00,0:11:09,0:11:09,669,0,0,Off-Screen,4_117_1912,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:11:09,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1912,Social,22:08:00,22:08:57,0:00:57,0:00:57,57,Doctor(s),Talking,Hospital,4_117_1913,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:57,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1913,Off-Screen,22:08:57,22:30:01,0:21:04,0:21:04,1264,0,0,Off-Screen,4_117_1914,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:21:04,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1914,Nothing Happening,22:30:01,22:30:03,0:00:02,0:00:02,2,0,0,Nothing Happening,4_117_1915,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1915,Social,22:30:03,22:31:59,0:01:56,0:01:56,116,Doctor(s),Talking,Hospital,4_117_1916,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:56,,,TRUE
8/11/20,4,117,ga 16.11,Amelia S ,F,21:51:55,22:34:23,4_117_1916,Off-Screen,22:31:59,22:34:23,0:02:24,0:02:24,144,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:24,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1550,Off-Screen,0:06:40,0:07:30,0:00:50,0:00:50,50,0,0,Off-Screen,5_93_1551,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:50,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1551,Nothing Happening,0:07:30,0:07:37,0:00:07,0:00:07,7,0,0,Nothing Happening,5_93_1552,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1552,Social,0:07:37,0:08:36,0:00:59,0:00:59,59,Doctor(s),Talking,Community,5_93_1553,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:59,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1553,Off-Screen,0:08:36,0:10:36,0:02:00,0:02:00,120,0,0,Off-Screen,5_93_1554,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:00,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1554,Social,0:10:36,0:10:58,0:00:22,0:00:22,22,Doctor(s),Med Chart,Hospital,5_93_1555,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:22,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1555,In Transit,0:10:58,0:11:03,0:00:05,0:00:05,5,0,0,Hospital,5_93_1556,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1556,Off-Screen,0:11:03,0:15:56,0:04:53,0:04:53,293,0,0,Off-Screen,5_93_1557,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:53,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1557,In Transit,0:15:56,0:16:22,0:00:26,0:00:26,26,0,0,Hospital,user,5_93_1558,1,2,5_93_1558,0:15:59,0:16:22,,,,,,,,,0:00:23,FALSE,,0,,,,0:00:26,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1558,Social,0:15:59,0:16:28,0:00:29,0:00:29,29,Doctor(s),Talking,Hospital,5_93_1559,5_93_1557,1,2,5_93_1557,0:15:59,0:16:22,,,,,,,,,0:00:23,FALSE,,0,,,,0:00:29,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1559,Direct Care,0:16:28,0:16:52,0:00:24,0:00:24,24,Patient,Talking,ICU,5_93_1560,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:24,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1560,Off-Screen,0:16:52,0:19:50,0:02:58,0:02:58,178,0,0,Off-Screen,5_93_1561,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:58,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1561,Professional Communication,0:19:50,0:21:08,0:01:18,0:01:18,78,Doctor(s),Talking,ICU,5_93_1563,5_93_1562,1,2,5_93_1562,0:19:54,0:21:08,,,,,,,,,0:01:14,FALSE,,0,,,,0:01:18,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1562,Direct Care,0:19:54,0:21:08,0:01:14,0:01:14,74,Patient,Talking,ICU,5_93_1563,5_93_1561,1,2,5_93_1561,0:19:54,0:21:08,,,,,,,,,0:01:14,FALSE,,0,,,,0:01:14,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1563,Off-Screen,0:21:08,0:23:54,0:02:46,0:02:46,166,0,0,Off-Screen,5_93_1564,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:46,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1564,Social,0:23:54,0:24:18,0:00:24,0:00:24,24,Doctor(s),Talking,Hospital,user,5_93_1565,1,2,5_93_1565,0:23:57,0:24:18,,,,,,,,,0:00:21,FALSE,,0,,,,0:00:24,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1565,In Transit,0:23:57,0:24:28,0:00:31,0:00:31,31,0,0,Hospital,user,"5_93_1564,5_93_1566",2,2,5_93_1564,0:23:57,0:24:18,2,5_93_1566,0:24:19,0:24:28,,,,,0:00:30,FALSE,,0,,,,0:00:31,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1566,Professional Communication,0:24:19,0:24:30,0:00:11,0:00:11,11,Doctor(s),Talking,Hospital,5_93_1567,5_93_1565,1,2,5_93_1565,0:24:19,0:24:28,,,,,,,,,0:00:09,FALSE,,0,,,,0:00:11,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1567,Off-Screen,0:24:30,0:31:45,0:07:15,0:07:15,435,0,0,Off-Screen,5_93_1568,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:07:15,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1568,In Transit,0:31:45,0:31:50,0:00:05,0:00:05,5,0,0,Hospital,5_93_1569,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1569,Off-Screen,0:31:50,0:32:06,0:00:16,0:00:16,16,0,0,Off-Screen,5_93_1570,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1570,Direct Care,0:32:06,0:32:24,0:00:18,0:00:18,18,Patient,Talking,Hospital,5_93_1571,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1571,Off-Screen,0:32:24,0:34:09,0:01:45,0:01:45,105,0,0,Off-Screen,5_93_1572,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:45,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1572,Direct Care,0:34:09,0:36:31,0:02:22,0:02:22,142,Patient,Talking,ICU,5_93_1574,5_93_1573,1,2,5_93_1573,0:34:22,0:36:31,,,,,,,,,0:02:09,FALSE,,0,,,,0:02:22,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1573,Social,0:34:22,0:36:31,0:02:09,0:02:09,129,Patient,Talking,ICU,5_93_1574,5_93_1572,1,2,5_93_1572,0:34:22,0:36:31,,,,,,,,,0:02:09,FALSE,,0,,,,0:02:09,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1574,Off-Screen,0:36:31,0:40:23,0:03:52,0:03:52,232,0,0,Off-Screen,5_93_1575,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:52,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1575,Social,0:40:23,0:41:19,0:00:56,0:00:56,56,Doctor(s),Talking,ICU,5_93_1576,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:56,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1576,Off-Screen,0:41:19,0:47:13,0:05:54,0:05:54,354,0,0,Off-Screen,5_93_1577,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:54,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1577,Social,0:47:13,0:48:21,0:01:08,0:01:08,68,Doctor(s),Talking,Community,5_93_1578,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:08,,,TRUE
7/23/20,5,93,16Ep3,Amelia2,F,0:06:40,0:49:02,5_93_1578,Off-Screen,0:48:21,0:49:02,0:00:41,0:00:41,41,0,0,Off-Screen,user,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:41,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1687,Off-Screen,23:54:04,23:54:41,0:00:37,0:00:37,37,0,0,Off-Screen,5_101_1688,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:37,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1688,In Transit,23:54:41,23:55:06,0:00:25,0:00:25,25,0,0,Hospital,user,5_101_1689,1,2,5_101_1689,23:54:45,23:55:06,,,,,,,,,0:00:21,FALSE,,0,,,,0:00:25,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1689,Social,23:54:45,23:55:16,0:00:31,0:00:31,31,Doctor(s),Talking,Hospital,5_101_1690,5_101_1688,1,2,5_101_1688,23:54:45,23:55:06,,,,,,,,,0:00:21,FALSE,,0,,,,0:00:31,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1690,Nothing Happening,23:55:16,23:55:27,0:00:11,0:00:11,11,0,0,Nothing Happening,5_101_1691,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:11,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1691,Off-Screen,23:55:27,23:57:42,0:02:15,0:02:15,135,0,0,Off-Screen,5_101_1692,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:15,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1692,Nothing Happening,23:57:42,23:57:52,0:00:10,0:00:10,10,0,0,Nothing Happening,5_101_1693,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1693,Social,23:57:52,23:57:57,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,5_101_1694,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1694,Off-Screen,23:57:57,23:58:22,0:00:25,0:00:25,25,0,0,Off-Screen,5_101_1695,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1695,Social,23:58:22,23:59:01,0:00:39,0:00:39,39,Doctor(s),Talking,Hospital,5_101_1697,5_101_1696,1,2,5_101_1696,23:58:25,23:58:45,,,,,,,,,0:00:20,FALSE,,0,,,,0:00:39,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1696,In Transit,23:58:25,23:58:45,0:00:20,0:00:20,20,0,0,Hospital,user,5_101_1695,1,2,5_101_1695,23:58:25,23:58:45,,,,,,,,,0:00:20,FALSE,,0,,,,0:00:20,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1697,Social,23:59:01,23:59:14,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,5_101_1699,5_101_1698,1,2,5_101_1698,23:59:07,23:59:14,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:13,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1698,In Transit,23:59:07,23:59:14,0:00:07,0:00:07,7,0,0,Hospital,5_101_1699,5_101_1697,1,2,5_101_1697,23:59:07,23:59:14,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:07,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1699,Off-Screen,23:59:14,0:12:45,23:46:29,23:46:29,85589,0,0,Off-Screen,5_101_1700,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,23:46:29,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1700,Social,0:12:45,0:14:04,0:01:19,0:01:19,79,Doctor(s),Talking,ICU,5_101_1702,5_101_1701,1,2,5_101_1701,0:12:49,0:13:26,,,,,,,,,0:00:37,FALSE,,0,,,,0:01:19,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1701,In Transit,0:12:49,0:13:26,0:00:37,0:00:37,37,0,0,ICU,user,5_101_1700,1,2,5_101_1700,0:12:49,0:13:26,,,,,,,,,0:00:37,FALSE,,0,,,,0:00:37,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1702,Off-Screen,0:14:04,0:19:18,0:05:14,0:05:14,314,0,0,Off-Screen,user,5_101_1703,1,2,5_101_1703,0:19:12,0:19:18,,,,,,,,,0:00:06,FALSE,,0,,,,0:05:14,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1703,Social,0:19:12,0:19:32,0:00:20,0:00:20,20,Doctor(s),Talking,ICU,5_101_1705,"5_101_1702,5_101_1704",2,2,5_101_1702,0:19:12,0:19:18,2,5_101_1704,0:19:19,0:19:32,,,,,0:00:19,FALSE,,0,,,,0:00:20,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1704,In Transit,0:19:19,0:19:32,0:00:13,0:00:13,13,0,0,ICU,5_101_1705,5_101_1703,1,2,5_101_1703,0:19:19,0:19:32,,,,,,,,,0:00:13,FALSE,,0,,,,0:00:13,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1705,Off-Screen,0:19:32,0:28:48,0:09:16,0:09:16,556,0,0,Off-Screen,5_101_1706,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:09:16,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1706,Social,0:28:48,0:29:15,0:00:27,0:00:27,27,Doctor(s),Talking,ICU,5_101_1708,5_101_1707,1,2,5_101_1707,0:28:50,0:29:15,,,,,,,,,0:00:25,FALSE,,0,,,,0:00:27,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1707,In Transit,0:28:50,0:29:15,0:00:25,0:00:25,25,0,0,ICU,5_101_1708,5_101_1706,1,2,5_101_1706,0:28:50,0:29:15,,,,,,,,,0:00:25,FALSE,,0,,,,0:00:25,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1708,Off-Screen,0:29:15,0:35:43,0:06:28,0:06:28,388,0,0,Off-Screen,5_101_1709,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:28,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1709,Professional Communication,0:35:43,0:36:12,0:00:29,0:00:29,29,Doctor(s),Talking,ICU,5_101_1710,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:29,,,TRUE
7/28/20,5,101,16Ep9,Amelia2,F,23:54:04,0:37:12,5_101_1710,Off-Screen,0:36:12,0:37:12,0:01:00,0:01:00,60,0,0,Off-Screen,user,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:00,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1752,Off-Screen,0:52:36,0:52:53,0:00:17,0:00:17,17,0,0,Off-Screen,5_103_1753,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:17,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1753,Nothing Happening,0:52:53,0:53:08,0:00:15,0:00:15,15,0,0,Nothing Happening,5_103_1754,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1754,Social,0:53:08,0:53:33,0:00:25,0:00:25,25,Doctor(s),Talking,Hospital,5_103_1755,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1755,Nothing Happening,0:53:33,0:53:35,0:00:02,0:00:02,2,0,0,Nothing Happening,5_103_1756,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1756,Professional Communication,0:53:35,0:53:50,0:00:15,0:00:15,15,Doctor(s),Talking,Hospital,5_103_1757,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1757,Nothing Happening,0:53:50,0:54:06,0:00:16,0:00:16,16,0,0,Nothing Happening,5_103_1758,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1758,Social,0:54:06,0:54:24,0:00:18,0:00:18,18,Doctor(s),Talking,Hospital,5_103_1759,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1759,Off-Screen,0:54:24,0:55:46,0:01:22,0:01:22,82,0,0,Off-Screen,5_103_1760,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:22,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1760,Social,0:55:46,0:57:31,0:01:45,0:01:45,105,Doctor(s),Talking,Community,5_103_1761,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:45,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1761,In Transit,0:57:31,0:57:34,0:00:03,0:00:03,3,0,0,Community,5_103_1762,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1762,Off-Screen,0:57:34,1:08:36,0:11:02,0:11:02,662,0,0,Off-Screen,5_103_1763,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:11:02,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1763,Nothing Happening,1:08:36,1:08:44,0:00:08,0:00:08,8,0,0,Nothing Happening,5_103_1764,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:08,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1764,Social,1:08:44,1:08:57,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,5_103_1765,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1765,Nothing Happening,1:08:57,1:09:04,0:00:07,0:00:07,7,0,0,Nothing Happening,5_103_1766,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1766,Social,1:09:04,1:09:33,0:00:29,0:00:29,29,Doctor(s),Talking,Hospital,5_103_1767,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:29,,,TRUE
8/2/20,5,103,16Ep11,Amelia2,F,0:52:36,1:34:56,5_103_1767,Nothing Happening,1:09:33,1:09:37,0:00:04,0:00:04,4,0,0,Nothing Happening,5_103_1768,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
