session date,observer_id,session id,location id,participant_id,Gender,session start,session end,observer/session/task id,What,start time,end time,elapsed time,total_time,total_time(fixed_sec),Who,How,Where,ended by,multi with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,total overlapping time,is interrupting task?,interrupted by,num_of_interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1598,Nothing Happening,15:46:16,15:46:19,0:00:03,0:00:03,3,0,0,Nothing Happening,4_99_1599,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1380,Off-Screen,20:35:39,20:41:27,0:05:48,0:05:48,348,0,0,Off-Screen,4_91_1381,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:48,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1387,Off-Screen,20:46:10,20:51:40,0:05:30,0:05:30,330,0,0,Off-Screen,4_91_1388,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:30,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1395,Off-Screen,20:56:38,20:59:52,0:03:14,0:03:14,194,0,0,Off-Screen,4_91_1396,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:14,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1389,Off-Screen,20:52:20,20:55:27,0:03:07,0:03:07,187,0,0,Off-Screen,4_91_1390,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:07,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1383,Off-Screen,20:42:35,20:45:39,0:03:04,0:03:04,184,0,0,Off-Screen,4_91_1384,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:04,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1413,Off-Screen,21:06:38,21:08:57,0:02:19,0:02:19,139,0,0,Off-Screen,4_91_1414,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:19,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1418,Off-Screen,21:09:57,21:12:06,0:02:09,0:02:09,129,0,0,Off-Screen,4_91_1419,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:09,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1378,Off-Screen,20:32:44,20:34:49,0:02:05,0:02:05,125,0,0,Off-Screen,4_91_1379,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:05,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1409,Social,21:04:35,21:06:15,0:01:40,0:01:40,100,Other,Talking,Hospital,4_91_1411,4_91_1410,1,2,4_91_1410,21:04:56,21:05:22,,,,,,,,,0:00:26,FALSE,,0,,,,0:01:40,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1401,Off-Screen,21:00:49,21:02:26,0:01:37,0:01:37,97,0,0,Off-Screen,4_91_1402,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:37,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1421,Off-Screen,21:12:14,21:13:38,0:01:24,0:01:24,84,0,0,Off-Screen,4_91_1422,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:24,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1404,Off-Screen,21:02:54,21:04:08,0:01:14,0:01:14,74,0,0,Off-Screen,4_91_1405,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:14,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1381,Direct Care,20:41:27,20:42:30,0:01:03,0:01:03,63,Patient,Talking,ICU,4_91_1382,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:03,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1424,Off-Screen,21:13:52,21:14:43,0:00:51,0:00:51,51,0,0,Off-Screen,4_91_1425,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:51,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1379,Social,20:34:49,20:35:39,0:00:50,0:00:50,50,Doctor(s),Talking,ICU,4_91_1380,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:50,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1388,Social,20:51:40,20:52:20,0:00:40,0:00:40,40,Doctor(s),Talking,Hospital,4_91_1389,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:40,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1394,Social,20:55:59,20:56:38,0:00:39,0:00:39,39,Doctor(s),Talking,Hospital,4_91_1395,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:39,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1414,Social,21:08:57,21:09:26,0:00:29,0:00:29,29,Doctor(s),Talking,Community,4_91_1415,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:29,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1402,Direct Care,21:02:26,21:02:54,0:00:28,0:00:28,28,Patient,0,ICU,4_91_1404,4_91_1403,1,2,4_91_1403,21:02:31,21:02:54,,,,,,,,,0:00:23,FALSE,,0,,,,0:00:28,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1397,Direct Care,20:59:57,21:00:24,0:00:27,0:00:27,27,Patient,Talking,ICU,4_91_1398,4_91_1396,1,2,4_91_1396,20:59:57,21:00:16,,,,,,,,,0:00:19,FALSE,,0,,,,0:00:27,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1410,In Transit,21:04:56,21:05:22,0:00:26,0:00:26,26,0,0,Hospital,user,4_91_1409,1,2,4_91_1409,21:04:56,21:05:22,,,,,,,,,0:00:26,FALSE,,0,,,,0:00:26,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1396,In Transit,20:59:52,21:00:16,0:00:24,0:00:24,24,0,0,ICU,user,4_91_1397,1,2,4_91_1397,20:59:57,21:00:16,,,,,,,,,0:00:19,FALSE,,0,,,,0:00:24,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1403,Education,21:02:31,21:02:54,0:00:23,0:00:23,23,Doctor(s),Talking,ICU,4_91_1404,4_91_1402,1,2,4_91_1402,21:02:31,21:02:54,,,,,,,,,0:00:23,FALSE,,0,,,,0:00:23,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1384,Social,20:45:39,20:46:00,0:00:21,0:00:21,21,Other,Landline,Hospital,4_91_1385,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:21,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1399,Professional Communication,21:00:29,21:00:49,0:00:20,0:00:20,20,Doctor(s),Talking,ICU,4_91_1401,4_91_1400,1,2,4_91_1400,21:00:35,21:00:49,,,,,,,,,0:00:14,FALSE,,0,,,,0:00:20,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1390,Direct Care,20:55:27,20:55:46,0:00:19,0:00:19,19,Patient,Talking,ICU,4_91_1391,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:19,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1405,Indirect Care,21:04:08,21:04:27,0:00:19,0:00:19,19,0,0,ICU,4_91_1407,4_91_1406,1,2,4_91_1406,21:04:12,21:04:22,,,,,,,,,0:00:10,FALSE,,0,,,,0:00:19,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1426,Off-Screen,21:14:52,21:15:08,0:00:16,0:00:16,16,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1400,Indirect Care,21:00:35,21:00:49,0:00:14,0:00:14,14,Doctor(s),Talking,ICU,4_91_1401,4_91_1399,1,2,4_91_1399,21:00:35,21:00:49,,,,,,,,,0:00:14,FALSE,,0,,,,0:00:14,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1415,Professional Communication,21:09:26,21:09:40,0:00:14,0:00:14,14,Doctor(s),Talking,Community,4_91_1416,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:14,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1412,In Transit,21:06:25,21:06:38,0:00:13,0:00:13,13,0,0,Hospital,4_91_1413,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1417,Professional Communication,21:09:46,21:09:57,0:00:11,0:00:11,11,Doctor(s),Talking,Hospital,4_91_1418,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:11,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1406,Professional Communication,21:04:12,21:04:22,0:00:10,0:00:10,10,Doctor(s),Talking,ICU,user,4_91_1405,1,2,4_91_1405,21:04:12,21:04:22,,,,,,,,,0:00:10,FALSE,,0,,,,0:00:10,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1411,Nothing Happening,21:06:15,21:06:25,0:00:10,0:00:10,10,0,0,Nothing Happening,4_91_1412,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1425,Nothing Happening,21:14:43,21:14:52,0:00:09,0:00:09,9,0,0,Nothing Happening,4_91_1426,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:09,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1423,In Transit,21:13:44,21:13:52,0:00:08,0:00:08,8,0,0,ICU,4_91_1424,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:08,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1393,Off-Screen,20:55:53,20:55:59,0:00:06,0:00:06,6,0,0,Off-Screen,4_91_1394,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1416,Social,21:09:40,21:09:46,0:00:06,0:00:06,6,Doctor(s),Talking,Community,4_91_1417,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1422,Direct Care,21:13:38,21:13:44,0:00:06,0:00:06,6,Patient,Talking,ICU,4_91_1423,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1382,In Transit,20:42:30,20:42:35,0:00:05,0:00:05,5,0,0,ICU,4_91_1383,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1385,Direct Care,20:46:00,20:46:05,0:00:05,0:00:05,5,Patient,Talking,Hospital,4_91_1386,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1386,Social,20:46:05,20:46:10,0:00:05,0:00:05,5,Other,Landline,Hospital,4_91_1387,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1392,Direct Care,20:55:48,20:55:53,0:00:05,0:00:05,5,Patient,Med Chart,ICU,4_91_1393,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1398,Off-Screen,21:00:24,21:00:29,0:00:05,0:00:05,5,0,0,Off-Screen,4_91_1399,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1408,In Transit,21:04:30,21:04:35,0:00:05,0:00:05,5,0,0,Hospital,4_91_1409,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1420,In Transit,21:12:09,21:12:14,0:00:05,0:00:05,5,0,0,Hospital,4_91_1421,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1407,Off-Screen,21:04:27,21:04:30,0:00:03,0:00:03,3,0,0,Off-Screen,4_91_1408,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1419,Professional Communication,21:12:06,21:12:09,0:00:03,0:00:03,3,Doctor(s),Talking,Hospital,4_91_1420,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/18/20,4,91,GA 1.5,izzie ,F,20:32:44,21:15:08,4_91_1391,Professional Communication,20:55:46,20:55:48,0:00:02,0:00:02,2,Doctor(s),Talking,ICU,4_91_1392,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1271,Off-Screen,22:24:04,22:29:34,0:05:30,0:05:30,330,0,0,Off-Screen,5_76_1272,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:30,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1264,Off-Screen,22:14:23,22:19:21,0:04:58,0:04:58,298,0,0,Off-Screen,5_76_1265,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:58,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1279,Off-Screen,22:34:32,22:37:46,0:03:14,0:03:14,194,0,0,Off-Screen,5_76_1280,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:14,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1273,Off-Screen,22:30:14,22:33:18,0:03:04,0:03:04,184,0,0,Off-Screen,5_76_1274,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:04,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1268,Off-Screen,22:20:30,22:23:32,0:03:02,0:03:02,182,0,0,Off-Screen,5_76_1269,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:02,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1293,Off-Screen,22:44:26,22:46:44,0:02:18,0:02:18,138,0,0,Off-Screen,5_76_1294,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:18,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1297,Off-Screen,22:47:50,22:49:58,0:02:08,0:02:08,128,0,0,Off-Screen,5_76_1298,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:08,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1259,Off-Screen,22:10:48,22:12:49,0:02:01,0:02:01,121,0,0,Off-Screen,5_76_1260,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:01,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1284,Off-Screen,22:38:45,22:40:22,0:01:37,0:01:37,97,0,0,Off-Screen,5_76_1285,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:37,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1290,Social,22:42:29,22:44:06,0:01:37,0:01:37,97,Other,Talking,Hospital,5_76_1291,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:37,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1300,Off-Screen,22:50:10,22:51:33,0:01:23,0:01:23,83,0,0,Off-Screen,5_76_1301,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:23,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1286,Off-Screen,22:40:49,22:42:00,0:01:11,0:01:11,71,0,0,Off-Screen,5_76_1287,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:11,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1265,Direct Care,22:19:21,22:20:26,0:01:05,0:01:05,65,Patient,Talking,ICU,5_76_1267,5_76_1266,1,2,5_76_1266,22:20:00,22:20:19,,,,,,,,,0:00:19,FALSE,,0,,,,0:01:05,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1260,Social,22:12:49,22:13:40,0:00:51,0:00:51,51,Doctor(s),Talking,ICU,5_76_1262,5_76_1261,1,2,5_76_1261,22:12:55,22:13:40,,,,,,,,,0:00:45,FALSE,,0,,,,0:00:51,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1304,Off-Screen,22:51:48,22:52:37,0:00:49,0:00:49,49,0,0,Off-Screen,5_76_1305,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:49,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1261,Education,22:12:55,22:13:40,0:00:45,0:00:45,45,0,0,ICU,5_76_1262,5_76_1260,1,2,5_76_1260,22:12:55,22:13:40,,,,,,,,,0:00:45,FALSE,,0,,,,0:00:45,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1272,Social,22:29:34,22:30:14,0:00:40,0:00:40,40,Doctor(s),Talking,Hospital,5_76_1273,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:40,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1278,Social,22:33:54,22:34:32,0:00:38,0:00:38,38,Doctor(s),Talking,ICU,5_76_1279,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:38,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1269,Social,22:23:32,22:24:04,0:00:32,0:00:32,32,Other,Mobile,ICU,5_76_1271,5_76_1270,1,2,5_76_1270,22:23:47,22:24:03,,,,,,,,,0:00:16,FALSE,,0,,,,0:00:32,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1294,Social,22:46:44,22:47:15,0:00:31,0:00:31,31,Doctor(s),Talking,Community,5_76_1295,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:31,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1280,Direct Care,22:37:46,22:38:16,0:00:30,0:00:30,30,Patient,Talking,ICU,5_76_1282,5_76_1281,1,2,5_76_1281,22:37:53,22:38:09,,,,,,,,,0:00:16,FALSE,,0,,,,0:00:30,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1263,Education,22:13:56,22:14:23,0:00:27,0:00:27,27,0,0,ICU,5_76_1264,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:27,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1285,Education,22:40:22,22:40:49,0:00:27,0:00:27,27,Doctor(s),Talking,ICU,5_76_1286,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:27,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1295,Professional Communication,22:47:15,22:47:40,0:00:25,0:00:25,25,Doctor(s),Talking,Community,5_76_1296,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1283,Professional Communication,22:38:23,22:38:45,0:00:22,0:00:22,22,Doctor(s),Talking,ICU,5_76_1284,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:22,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1266,Document,22:20:00,22:20:19,0:00:19,0:00:19,19,Patient,Med Chart,ICU,user,5_76_1265,1,2,5_76_1265,22:20:00,22:20:19,,,,,,,,,0:00:19,FALSE,,0,,,,0:00:19,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1274,Direct Care,22:33:18,22:33:37,0:00:19,0:00:19,19,Patient,Talking,ICU,5_76_1275,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:19,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1287,Professional Communication,22:42:00,22:42:18,0:00:18,0:00:18,18,Doctor(s),Talking,ICU,5_76_1288,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1305,Nothing Happening,22:52:37,22:52:54,0:00:17,0:00:17,17,0,0,Nothing Happening,user,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:17,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1262,Off-Screen,22:13:40,22:13:56,0:00:16,0:00:16,16,0,0,Off-Screen,5_76_1263,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1270,Social,22:23:47,22:24:03,0:00:16,0:00:16,16,Doctor(s),Talking,ICU,user,5_76_1269,1,2,5_76_1269,22:23:47,22:24:03,,,,,,,,,0:00:16,FALSE,,0,,,,0:00:16,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1281,In Transit,22:37:53,22:38:09,0:00:16,0:00:16,16,0,0,ICU,user,5_76_1280,1,2,5_76_1280,22:37:53,22:38:09,,,,,,,,,0:00:16,FALSE,,0,,,,0:00:16,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1291,Nothing Happening,22:44:06,22:44:16,0:00:10,0:00:10,10,0,0,Nothing Happening,5_76_1292,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1292,In Transit,22:44:16,22:44:26,0:00:10,0:00:10,10,0,0,Hospital,5_76_1293,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1296,Professional Communication,22:47:40,22:47:50,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,5_76_1297,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1302,In Transit,22:51:38,22:51:48,0:00:10,0:00:10,10,0,0,ICU,5_76_1304,5_76_1303,1,2,5_76_1303,22:51:41,22:51:48,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:10,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1298,Professional Communication,22:49:58,22:50:06,0:00:08,0:00:08,8,Doctor(s),Talking,Hospital,5_76_1299,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:08,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1277,Off-Screen,22:33:47,22:33:54,0:00:07,0:00:07,7,0,0,Off-Screen,5_76_1278,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1282,Off-Screen,22:38:16,22:38:23,0:00:07,0:00:07,7,0,0,Off-Screen,5_76_1283,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1303,Professional Communication,22:51:41,22:51:48,0:00:07,0:00:07,7,Doctor(s),Talking,ICU,5_76_1304,5_76_1302,1,2,5_76_1302,22:51:41,22:51:48,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:07,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1289,In Transit,22:42:23,22:42:29,0:00:06,0:00:06,6,0,0,Hospital,5_76_1290,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1275,Professional Communication,22:33:37,22:33:42,0:00:05,0:00:05,5,Doctor(s),Talking,ICU,5_76_1276,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1276,Direct Care,22:33:42,22:33:47,0:00:05,0:00:05,5,Patient,Talking,ICU,5_76_1277,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1288,Nothing Happening,22:42:18,22:42:23,0:00:05,0:00:05,5,0,0,Nothing Happening,5_76_1289,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/11/20,5,76,Episode 5,Izzie4,F,22:10:48,22:52:54,5_76_1301,Direct Care,22:51:33,22:51:38,0:00:05,0:00:05,5,Patient,Talking,ICU,5_76_1302,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
